	A1-3	A10-2	A11-2	A12-1	A13-6	A14	A15-1	A16-5	A17-8	A2-2	A21-9	A23-4	A25-4	A26-3	A29-6	A3-1	A30-10	A31	A36	A37-7	A39-2	A4-5	A40-2	A41-2	A42-3	A43-3	A44-5	A45-1	A47-3	A48	A49-8	A5-3	A6-1	A7-1	A8	A9-1	FL-1	FL-11	FL-13	FL-14	FL-15	FL-16	FL-17	FL-18	FL-19	FL-2	FL-20	FL-21	FL-22	FL-23	FL-24	FL-25	FL-26	FL-27	FL-3	FL-4	FL-5	FL-6	FL-8	FL-9	H102-3	H105-1	H106_2	H107-1	H108_1	H110-1	H114-2	H115_2	H124-1	H129-2	H136_2	H162_2	H173-4	H174-4	H176_4	H181-2	H182-4	H183-4	H184-4	H186-4	H187-4	H188-4	H189-4	H190-4	H192-4	H193-2	H194_2	H200-4	H203-4	H204-4	H205_4	H214-2	H215-4	H216-2	H217-4	H218-2	H220-4	H221-4	H222-4	H223-4	H226-4	H227-4	H228-4	H229-5	H230-6	H32_1	H32-2	H36	H37_1	H49	H50-1	H51-1	H55-1	H97-6	L1-1	L11-4	L12-3	L13-1	L14-1	L15-1	L16-3	L17-2	L18-2	L19-2	L19-4	L20-3	L22-4	L23-1	L23-3
H37_1	0.27440130173756255	0.6827784195606943	0.6603682778889818	0.6769759758716737	0.815748032196672	0.4875047600435359	0.803065270633202	0.530374953012786	0.3685429559223244	0.3091561940656572	0.6948874109381641	0.40522448431633884	0.5495812279633812	0.3742361260758771	0.5329262553656322	0.5488222391271597	0.5370742575522552	0.3441450497788622	0.757185562494202	0.623094981733995	0.46214931282527594	0.23364364581608263	0.4128685023279132	0.4914181955115028	0.3660523204612831	0.38697476598571595	0.333438472605043	0.262239574387229	0.4845064277891406	0.5643686940523189	0.43518307385741606	0.4908328140630943	0.47357984255487484	0.2996067470766814	0.5249460366000855	0.7795357680982975	0.5756427041085915	0.3882532619832295	0.6182793136208072	0.46950901267753054	0.4899311231087829	0.25316966992846657	0.549699259142891	0.5351523315875149	0.6295439403344586	0.6285098106817548	0.7186032710314656	0.5181305445961976	0.7628878929112856	0.8931128225297185	0.8243512135298149	0.8200643145081021	0.4216072534408318	0.7913654999463083	0.3299709590182432	0.3057684404282921	0.681118977821902	0.31373591207312207	0.6876554590017436	0.4597652471443302	0.27016770443805627	0.32757842824233546	0.33214502871070284	0.3255598726835988	0.5917564099734284	0.5935888442094183	0.5557605810246495	0.5441138506067249	0.5451552044701438	0.3361462095719479	0.23383115687160894	0.37650461765327015	0.5730111410805395	0.39780569366602814	0.5138021458524801	0.40160513207777226	0.39775968299991754	0.37294446787819935	0.37027432678612515	0.38455664373223597	0.372283587559	0.2533672330321762	0.42016282207212163	0.32441238233090103	0.3122674196754546	0.3643876237216759	0.3418180139595466	0.36346715297751064	0.7091404799720982	0.33129400980248747	0.346904363009896	0.36216738487769423	0.4575922521649728	0.28904648587525006	0.4590530195606436	0.40146262318301984	0.4337205068767129	0.6884681819972788	0.7198925179756734	0.5426339708260284	0.5276012831827017	0.7888767166351238	0.7436751705666463	0.7644503811569819	0.5332755256471512	0.25048969908630964	0.4435582771236935	0.5147181003411013	0.0	0.6444195426630752	0.6324910575509625	0.47009830802162655	0.29810975193581896	0.39901921704778814	0.21462386219247112	0.44780821053264713	0.5572350992450984	0.38254929315268704	0.37962782970679093	0.4020606563789851	0.3896461973803841	0.2857903746290235	0.593464431370369	0.45088401067013395	0.2096178274547109	0.33051579367609013	0.3391645057552293	0.4198017682654512	0.6822841311168175
H49	0.6922005201666402	0.8152638464217857	0.8299971442131047	0.8441081187276879	0.8595026646655347	0.7715620764866234	0.730937926133892	0.5552871707637024	0.5865367617325064	0.6103417037265338	0.7831600007642305	0.6089050954359738	0.8262422498015297	0.7158155404867389	0.33619443868186144	0.7240614651688587	0.5069643873072677	0.5427291638559768	0.8099950950610498	0.6263320807622869	0.6254055683959202	0.5734397259360945	0.4714942547896579	0.7679400730263954	0.5804264591488046	0.6948048733587558	0.49359990990000197	0.6376936409598813	0.7427282606192495	0.7889176390249734	0.5440927459932876	0.757400343772651	0.6958739532063146	0.6703379537716363	0.7450654457673968	0.8402627622736074	0.7677390896340792	0.68351501749606	0.8142455298175159	0.7163715084396219	0.7547056681844923	0.5865869294082255	0.7637867890768743	0.7496888274945278	0.7984309311847158	0.7837885898993786	0.8156324282296447	0.7592782904578831	0.8665502447773898	0.9214588251250583	0.8902015228508544	0.901285642162744	0.7013717032745281	0.9055648486104374	0.6083595212989654	0.5829415049109357	0.7838142840294636	0.5035982044839348	0.8440000784658156	0.7249714906447768	0.6508457849204596	0.716906760030116	0.6557039040308972	0.7250902929578521	0.8108613240516418	0.8077475681122381	0.7629466193873652	0.7865269167260247	0.7731869526373538	0.6636152517456582	0.6057236208978782	0.6256548771498922	0.7649104586289239	0.6668350418615129	0.7540840576902179	0.6816961008363974	0.6750478473222409	0.5668147902830482	0.5476187504675932	0.5646895685145558	0.7306425367745143	0.6959093819453491	0.6910919344165919	0.6691648806552779	0.5990643675464384	0.5992040929657686	0.6630137126207194	0.6976720567995267	0.8911518139347078	0.6614819336917825	0.7058822485276727	0.617157650555694	0.43939128265770394	0.6362601890748362	0.7424634634241614	0.7126292186065325	0.6532392643048819	0.7351754421449479	0.8573505390677515	0.7945393156579836	0.7716785160246318	0.9073321503949511	0.8848529153848484	0.8889381740810895	0.7943165659906444	0.5405610496010012	0.7061697105625613	0.7038400743535508	0.6444195426630752	0.0	0.7829530155331723	0.5472945220305324	0.6470133890787532	0.7072134617594229	0.6127055394889614	0.6821525353189476	0.7908047858163044	0.7310906371809904	0.6601364249394565	0.6929851298603973	0.5327896744682868	0.6109640099194789	0.8023115501946101	0.8336716290954274	0.5612613599316684	0.6765950161720046	0.6199036194525679	0.6924474031179368	0.8288547245671949
H50-1	0.6831388555110098	0.6472050199689127	0.6358624274998657	0.672380250233758	0.7023061351179426	0.5137652121055913	0.7075467391069039	0.7568580661080243	0.6231874402017841	0.6445833084094732	0.6129461676598976	0.6606486314675566	0.7276025047817888	0.6576594523123476	0.728377545538127	0.5530764402493086	0.7225070130829396	0.6364906931155205	0.6576499013519415	0.7172372889086892	0.6040228796346437	0.6780715101379573	0.6503377053960511	0.6942393060276718	0.7031150979947292	0.6914683898121256	0.6260501508362947	0.6210507227065447	0.5255995931384619	0.535940783684312	0.6551380822896031	0.5611658531157554	0.4958966291669028	0.6726519418026761	0.5150937718756141	0.7435768293658284	0.6730452761672399	0.6392409409036954	0.44285555896131734	0.6517139858050351	0.5050617206230155	0.6290301580136217	0.5680447444118256	0.6827710761009516	0.6521227231158117	0.61729099442009	0.6324514099417443	0.5768940893652973	0.7170993364712442	0.7541919512124466	0.7783897098440505	0.6232635710382385	0.5287043930625531	0.6675391067056314	0.7096338686512637	0.7038059933033708	0.6626698905996207	0.6773797117548329	0.6438357186955165	0.5128011081561497	0.6360477901630422	0.6441205237785077	0.6482400446978167	0.6939051861675528	0.7001815121647716	0.6999161881132987	0.5986702161813934	0.5431860765073611	0.6111086415994924	0.6706657097613389	0.6437745402673043	0.6531562647081263	0.5629838183035664	0.6198659821825773	0.6349743886221858	0.6488818766147395	0.6023174771028993	0.643636459152868	0.6056276327356276	0.5685492031063996	0.6726148229024734	0.6684584050509257	0.6602668280346433	0.6880574835500721	0.6336698710048542	0.6655748555834836	0.6612478864040549	0.6010706912434073	0.8021901907446084	0.6048347735649435	0.6830518082855793	0.6123188164488277	0.6669766914673236	0.6335597692857547	0.6201072618761304	0.6392340520573181	0.6296930280911229	0.5317499387035546	0.6417361050894685	0.5670278923770256	0.5840357176945996	0.7286537948236153	0.6935802536856628	0.6103289301070621	0.5844188661428534	0.6205892338565072	0.683208621792524	0.6339245392919436	0.6324910575509625	0.7829530155331723	0.0	0.6653058622799314	0.6007516629866806	0.6816082587763118	0.6466292037928991	0.6353360620190124	0.5350262326140155	0.6729079901386814	0.6669673168176548	0.6437050351928941	0.7130659746541678	0.620547838102981	0.808883165685509	0.7418545434659939	0.6758696544013034	0.6678317626354207	0.610458567056015	0.6593355058225369	0.6719472922087457
H51-1	0.47094512307284203	0.6826048640617569	0.6824179464036099	0.7203282381616805	0.7887022066086753	0.5419344654846437	0.7589336061205015	0.5468831814776156	0.42026144713913044	0.4489797408937662	0.5802014909329813	0.3027982171859879	0.6116847298674221	0.32281450509621706	0.3657791133619014	0.4874704494264359	0.4103033788025407	0.24098395948126175	0.6616270779744515	0.5472809967662492	0.43083586424373504	0.37882076210301896	0.2291921835757766	0.5926165053469231	0.31025386763405655	0.4816902517073679	0.2620634571567614	0.4360240712032277	0.5682886207039379	0.6272395929642711	0.13037832534899818	0.5436343260002737	0.5378763903419652	0.39423538606995434	0.6153987626854295	0.7686824075848329	0.577327957296522	0.26202367969755136	0.6996251965428179	0.4215403033802157	0.49987267315849265	0.36527055093297095	0.5818904107932583	0.5879418379432312	0.6943621402187238	0.6187362201720381	0.7070607114487644	0.5496899490077662	0.730014980222232	0.8690978235185154	0.8070455168524281	0.7915265608083084	0.43368172216243595	0.7920594418821331	0.35026041273853703	0.304122203902239	0.6905854981752069	0.3238900056494614	0.6606250321892957	0.5381956161722319	0.5062476314065615	0.335752924741769	0.4379816417294929	0.3959263472124261	0.684004923936248	0.5481732287922473	0.4793264828666288	0.6232729765539108	0.5356299303346479	0.34727434320942446	0.4198150445197877	0.4630593237728347	0.5724384960573472	0.42361131678946135	0.5051885737012453	0.470122251518285	0.433557631265208	0.33409036264588726	0.25856528884506697	0.30058608943912374	0.45907821725163045	0.4767846881039909	0.4600415983241083	0.3922218152551344	0.29572518147374594	0.20860664454017264	0.33081499312748797	0.4579252997413864	0.7435410741768089	0.32786503176467385	0.41370115848387606	0.3423492893126823	0.3122407678557866	0.37012803499718283	0.5660468981099644	0.4634953433764126	0.43274664928170664	0.6363227815812927	0.7327617719320663	0.6451688329379638	0.5933903523656379	0.8218608977581796	0.7812490347644118	0.7489299805243701	0.5847487873440974	0.3703511705745305	0.30960350431611805	0.5552757340903953	0.47009830802162655	0.5472945220305324	0.6653058622799314	0.0	0.454888546303093	0.43011806288620097	0.43624186017466754	0.4864484387643287	0.5493021646323932	0.4627392666868179	0.4444470664344424	0.3886977808074868	0.3829633232408939	0.31494843619815044	0.5988878371000942	0.5672781039869835	0.3635766942986581	0.3570057144046273	0.34979809181719296	0.38765655609649347	0.674051202805372
H55-1	0.4516124011283001	0.73252763775107	0.6933752091598554	0.7081005667773191	0.8016220250944739	0.5410771194919984	0.7906533955964911	0.6226993157247545	0.49769501839060687	0.30307822200428697	0.7050510070722736	0.4535268112736489	0.5524265974793885	0.373441682021985	0.5545483092153981	0.6244267569043468	0.545510121096515	0.3835077694703465	0.7562568647158492	0.6056549772039563	0.49001340204826427	0.43207282926829976	0.4541814987148083	0.5707746216555115	0.5067437920405019	0.4677573950022388	0.3885774763578262	0.3183793716984369	0.5869126285521704	0.6069748026707219	0.4170704399326479	0.4290677961997949	0.5176890697271244	0.46377262848949263	0.6046313773550283	0.8135184754405502	0.5930350008204329	0.44937938234220953	0.6163181434197758	0.3986122161376311	0.5256178994567036	0.3708171255468042	0.5505074173489576	0.6047052673497054	0.6577274125840509	0.6636208490901022	0.6966905500464977	0.5947195466005198	0.7861515426747698	0.9085158748174509	0.8463982957508036	0.831155511037025	0.5464477907806661	0.8145132579608922	0.4602448338276704	0.46386031310375364	0.7243739100530453	0.4705157816193598	0.7042737771817471	0.517523803104961	0.3950562768160051	0.41889472380178094	0.4032157366415324	0.47044146254804786	0.6401045523684284	0.625030536733466	0.6242884038882374	0.6097333548033148	0.5243161828576081	0.48911129408558324	0.40100889594209743	0.5159108652706441	0.5983012609773042	0.4398108125820813	0.547355882701722	0.39849079623787675	0.4269975639007043	0.3873057093994803	0.32385515390009595	0.3468194139756914	0.4187280414601799	0.359711152015538	0.378346162469841	0.45291057667198525	0.39877922543802363	0.47130715746107565	0.40803475681804435	0.3684178947777048	0.7541634301891795	0.4358231635920961	0.40797888611721944	0.2528905909884359	0.5189820424244047	0.42202255150892365	0.42638873988914017	0.401566736285198	0.4044947543120415	0.6946936430641388	0.669662200214553	0.49066131696251136	0.551836390355393	0.7907641544950045	0.7284285167352123	0.7538691802957814	0.5626940288724285	0.3373302242690123	0.46808862374823895	0.572084123266215	0.29810975193581896	0.6470133890787532	0.6007516629866806	0.454888546303093	0.0	0.5040982922168908	0.4425510766935254	0.38263579921433044	0.5579820677412253	0.4346304376871711	0.4403228275233696	0.3561545012054835	0.560093695918294	0.4114540790080088	0.7140335805801634	0.6063454126531511	0.42412182549386374	0.36317918875936883	0.3605632499089357	0.3523007879017254	0.7266589386631931
H97-6	0.49403119565337	0.7258440654858996	0.6870396111351659	0.7264695244768659	0.8037945756940602	0.5940125689360105	0.805543484977663	0.6073415062153333	0.508442136210179	0.4438765240389401	0.6830212920254675	0.36487788623485484	0.5195929570687042	0.4354260139239515	0.6171851361207393	0.5834527644109868	0.6213785893475702	0.4187479153498545	0.7384186939971557	0.6377404618929532	0.5147636646663508	0.47867611749904754	0.5169490376893212	0.603351215843879	0.4719961389663876	0.48767995044051393	0.45276990989662325	0.4293742878156538	0.5832281833736054	0.6471679320487116	0.4299091107668317	0.5916710466155182	0.5723098516229872	0.4404138426090315	0.5963310788578516	0.7613696481854195	0.6289799757703738	0.3883443881060463	0.7019739411104718	0.39807552729523904	0.477479271466838	0.46164333329376167	0.5976609340223987	0.5125693364042448	0.6819168301336898	0.6781262338608278	0.7423244822532579	0.5646957362020526	0.6789216113222145	0.8798663542315521	0.7657813190018462	0.8102437663877793	0.4311689936957922	0.7826276619380189	0.5171606473256534	0.4794339801405286	0.7366464097629257	0.44530401602846953	0.6593820517925187	0.5650556909361691	0.43468718013867064	0.3627115681545776	0.4793359413338352	0.4248036901096763	0.650030967329285	0.5505597707481907	0.476541954354763	0.6295884036805547	0.5118186059688765	0.32703882930357747	0.41898882347493566	0.5313166714918405	0.6217027184957359	0.5409076465793116	0.5705243919349087	0.4903743694097329	0.48239264871850845	0.4024079052947164	0.4778453311395656	0.45876370712957826	0.3976158051477547	0.5037091779649697	0.47735404755886524	0.4388763908882694	0.4385813130358472	0.4713747967774094	0.43989894814241115	0.4890272267686691	0.7632436929546352	0.44900375032377815	0.4133721169003169	0.5217736965903342	0.5789366011297227	0.35546767024251763	0.5380732620152366	0.5232908043103709	0.5293827473225796	0.7369022172611068	0.6602638969757719	0.5609078408965041	0.6074511164457363	0.7884617949326824	0.722564061083873	0.7159127522526194	0.6233945793970591	0.47269741915851343	0.3477660969433799	0.546258198262541	0.39901921704778814	0.7072134617594229	0.6816082587763118	0.43011806288620097	0.5040982922168908	0.0	0.34926697993627764	0.5139288233797331	0.5650914002883384	0.42155006514735177	0.48429256081013744	0.4168177791137722	0.539609398959373	0.4504591339608188	0.7007175153150761	0.5880148264607153	0.46860008093317923	0.46268738133689913	0.4620844317571428	0.47850717917448343	0.6937588634031637
L1-1	0.2995254138012038	0.6684847344381252	0.6560134255081967	0.7225377248388213	0.8107750804885347	0.49547961483895525	0.7980626459861592	0.4923853755588886	0.3135804316681624	0.24871328081851923	0.6854965918382877	0.45215234706751656	0.6339460795288584	0.4112518214101407	0.4900736055728853	0.5251341205468774	0.5209524852359178	0.2961600288555992	0.7511154597609638	0.5267649450437627	0.42341336630245835	0.277961796786688	0.36023789606093554	0.4998212996572202	0.28741816194187303	0.34628674673238746	0.2729013968534902	0.32874768007441035	0.4506588018988538	0.6301301520709779	0.3996544360229222	0.5142850184924485	0.49552339881627866	0.2651699990224257	0.4887003147150609	0.7740923050927887	0.5519770168377914	0.3343100796246914	0.6421233396185931	0.3632048511532711	0.5327520628521573	0.3408565294449058	0.5307076115122233	0.4463090480814211	0.6681793918437502	0.6216876392278304	0.7083522897488658	0.4942150654809027	0.7355020819047118	0.8952685039168949	0.8091486022753921	0.8208340391008636	0.38843470064588576	0.791444635206919	0.3745637281745275	0.3091659253151247	0.6934240769852775	0.24539884149629757	0.6784810359298188	0.49185632627217524	0.3718397686388066	0.40771772086469105	0.2738122205558007	0.38247130406184265	0.6370252560679988	0.5237484771319642	0.5876297408507116	0.5376436632828587	0.46612160674050884	0.314644123019355	0.1923318850223547	0.34975184435905965	0.5489550986285486	0.3917662435464329	0.4899186266931393	0.38951250624500006	0.3615181584746997	0.20625719520404964	0.31651305885038317	0.34577481570408525	0.3650865411511953	0.293186961120225	0.3870144816705883	0.27553690360407823	0.24763733561702486	0.3160210885394615	0.27993375937907233	0.42517833659708026	0.6920157268292156	0.2838611258840472	0.28975208722140844	0.4009980856108099	0.4099068126351827	0.11988066395879084	0.5210958340297821	0.43863575317691306	0.42938025130467705	0.6733052250117095	0.7260418187231088	0.5784316783036758	0.5485249979074998	0.8055848077079708	0.7709521982563183	0.7574743697684782	0.5545421484182151	0.29005693714841996	0.3188572167302422	0.4045611075724839	0.21462386219247112	0.6127055394889614	0.6466292037928991	0.43624186017466754	0.4425510766935254	0.34926697993627764	0.0	0.39765516648205396	0.5380925750545318	0.36950910060106806	0.32751784403538037	0.26414634843286694	0.328868150531903	0.21867209404830604	0.5529822753983772	0.3962039372217948	0.2545695992552352	0.3706099256700514	0.2802834901098098	0.37041405634209806	0.6818203631496267
L11-4	0.40602825508304385	0.7194383635436884	0.673302071301726	0.7512638464587589	0.7857420889678479	0.5539981620603237	0.814134877048582	0.592173596705053	0.4545529216698219	0.3077618512482437	0.7072655706476849	0.5452217718769108	0.6330033115384062	0.35259790380576433	0.5867687077063813	0.6035032066476322	0.4990420185560548	0.4271803328501322	0.734415506892059	0.6176909907494065	0.5143665185514295	0.4605588136964613	0.4536433383149123	0.5748813724309766	0.4116664090057378	0.4245938846225934	0.41392417865966347	0.29879566875990266	0.5699208512538088	0.6359897903782112	0.4469458853170514	0.4098707874089351	0.5589455465844911	0.463150606530742	0.536099232960557	0.7791531721623206	0.5497924764497154	0.36599149022812866	0.5909089397771418	0.33945828891956437	0.5365770258254704	0.44370841249638454	0.5340470037585929	0.5495628998378491	0.6919847925875686	0.6552122453858008	0.7019309964599267	0.583360702369492	0.7790435817417868	0.9102858048151687	0.8403797113069673	0.8213762463861982	0.5198096506358049	0.8056658881407017	0.44299710115479707	0.4634491687270398	0.7332400328955022	0.42007314966364806	0.677949708042481	0.5402755257300802	0.39171611963810804	0.45450801029869725	0.3494040401931004	0.5101710257047366	0.68106351386972	0.5918340863941511	0.6480404848091593	0.6020537497951957	0.5027477691073827	0.47151898612321363	0.36785877368444053	0.49436311616412526	0.5735159797154368	0.4682902419780423	0.524480390052103	0.3494661935098749	0.38848495477184797	0.4023429817070066	0.3569711751104826	0.3893377194677368	0.4485988593626978	0.35602763577389485	0.2686337630803936	0.39863510887416376	0.34150242364788147	0.4304117260574376	0.3311494203592715	0.36836963403072237	0.7183005960516423	0.3659943496283516	0.4047524202714216	0.31579392921277666	0.548172913011441	0.3837981513878662	0.49057021661274863	0.42563876456360245	0.36520268883578855	0.7012846588932962	0.7134534440365446	0.5407099705866353	0.5455445811774443	0.7786798163506636	0.7442147768940869	0.752548976720233	0.5661240207227014	0.4452044165755414	0.405255751838786	0.48021676665325513	0.44780821053264713	0.6821525353189476	0.6353360620190124	0.4864484387643287	0.38263579921433044	0.5139288233797331	0.39765516648205396	0.0	0.5454126231610334	0.42668384606196824	0.3914597718184569	0.342067135460392	0.5191506724561101	0.3566768395172669	0.6874180724343004	0.5697071286715163	0.45282109894497985	0.40015658976267104	0.45368343054697324	0.20447861711046456	0.7101438176607056
L12-3	0.5577380762405253	0.4987537730232223	0.4765081961192125	0.5659076116881352	0.7190340741927095	0.3509649082075583	0.6342171174724984	0.7053391000874351	0.5841672164328622	0.49013061860493606	0.46696285759910106	0.5709542638252394	0.6209187946773141	0.43699145998584205	0.6894323179296861	0.36334496234204117	0.686155403500352	0.536174862660571	0.5250243293410324	0.7184926719777389	0.6166042237693755	0.5809156237768031	0.6068268359625243	0.5792673803548437	0.5837835680859855	0.5634845212747731	0.5554084088430252	0.5764565511667687	0.2923051967385277	0.49141167683885073	0.5498246017970585	0.5564304344655269	0.34983345415045025	0.5170803809395246	0.46301565084639706	0.6292627652992973	0.6388980972093649	0.4358878893031907	0.5515981235295137	0.4705253659852188	0.2776874763738786	0.6182279714571856	0.6419481608319756	0.6187422553292042	0.6019844594302247	0.4007792599310526	0.5438501617519519	0.3958118408186039	0.7623094837602769	0.7348976404406403	0.6928207479580085	0.6638227474849051	0.5396961750076167	0.6765337676500764	0.6050511034137698	0.5801630135176779	0.5625723972993772	0.5917026157219384	0.4384995547809255	0.3154236376400158	0.6131228974593398	0.5368474163896448	0.4320311177456821	0.4993149868505682	0.6638153626375773	0.566103541309922	0.4162104243526181	0.43827980875868516	0.40771446251104215	0.5005521919843899	0.5154551815870385	0.6024469177048478	0.4715975416170181	0.585750945736756	0.6048277401876138	0.5302368378719512	0.541838437646962	0.5480360226645573	0.5490992790767772	0.5562214136986353	0.598646720647706	0.48597156903604505	0.5218660035420416	0.5146781509355434	0.5460884259175013	0.5573565550143306	0.5233896210259609	0.5748559377214587	0.7712008618192804	0.49613321882087935	0.5641971454939073	0.5179658863932795	0.609197745647152	0.5435114137755737	0.6316177946442126	0.5759766919532912	0.6030881290591512	0.5737433664725655	0.6526096181918817	0.455071481443778	0.48768410934597917	0.7661669388265865	0.6482286264747906	0.5908732615325424	0.4500984522747454	0.574399452486464	0.5023355106309147	0.6345128094531419	0.5572350992450984	0.7908047858163044	0.5350262326140155	0.5493021646323932	0.5579820677412253	0.5650914002883384	0.5380925750545318	0.5454126231610334	0.0	0.5991061037120143	0.5240405042941636	0.48904025214111513	0.6067077657349981	0.5309120555080401	0.738581656611011	0.6463296805615928	0.5809665481781147	0.5465335376545464	0.5635267725237306	0.47589232271798576	0.6682751894821486
L13-1	0.4613377200920413	0.7000903939188012	0.6668892445497496	0.7130672726752864	0.8312384808968755	0.4974171180705058	0.8176245047375928	0.6423530761290489	0.5467914094664802	0.48416652857661147	0.7172445530054374	0.4948678589887623	0.6026188853053785	0.4421242956927928	0.6008099695666348	0.5809716977940201	0.606942919093237	0.39923069798397437	0.7721761271455139	0.6088153839592653	0.5280129820487314	0.5162180951551434	0.4991503463798796	0.5807581370251822	0.43271739996157704	0.42563808687392846	0.43368448653810676	0.34883487623573933	0.5434338843052208	0.624881313504667	0.427276107409673	0.505038794507499	0.577045353559261	0.43638527140013955	0.5621914625966562	0.7952789830035044	0.5877020596409362	0.35152260732019647	0.6463684814115559	0.4068960077143025	0.48219409465731217	0.40579166359998636	0.5376888723057243	0.5421164412965604	0.6736259901597504	0.6590142917772767	0.7234642136125342	0.5622618012398313	0.7732506256035845	0.9032988023169788	0.8375531581708057	0.8367669076010822	0.5419869521878835	0.8082064361632849	0.474515925593994	0.4753541620191195	0.735430705995225	0.4899581207459217	0.6895249326273466	0.5160671294407622	0.384239355277286	0.33901374877619533	0.4756025990558073	0.4289624119715974	0.6326214915476173	0.49983890331693337	0.5923729298880639	0.6277469695238903	0.5102772916449663	0.48746266806521765	0.4300321544390439	0.5288400389285837	0.5835254283346759	0.4494851436614806	0.50518333203268	0.4482617029768774	0.43809196250303994	0.34939777585342696	0.37873359885338964	0.44030530234880055	0.20357498394869267	0.45984633311476514	0.3824858904908205	0.3491296266923321	0.36506393150060185	0.40116786992377373	0.24212974282362354	0.34568581361546435	0.7425028434959822	0.37281808797951954	0.25358114827967887	0.464728253044335	0.5627534147623088	0.2766098806596414	0.45470629980956623	0.4666068727740283	0.43935360654379463	0.7284725736654072	0.6484667153519004	0.5081950509226474	0.5252799570314649	0.7822672435707368	0.7284227758462342	0.7642243114425445	0.5491409126147786	0.49706933779675533	0.32263083695048467	0.5548152721962974	0.38254929315268704	0.7310906371809904	0.6729079901386814	0.4627392666868179	0.4346304376871711	0.42155006514735177	0.36950910060106806	0.42668384606196824	0.5991061037120143	0.0	0.4806302115538654	0.3507055641691144	0.535973196404529	0.3791835139657312	0.6983537578166138	0.5847609339242575	0.5098748042836598	0.37342746603796306	0.4006899169463603	0.34767729316763946	0.7392287123452024
L14-1	0.3806901054058741	0.6790889409458901	0.6685680490943722	0.7270472054642939	0.8083598762920822	0.5571071247751813	0.8239622156967609	0.5380441687668976	0.36397286062416584	0.22290469204104138	0.7055155977792543	0.5458190975854639	0.5946165470031101	0.37737070671951006	0.4818158864249874	0.5322962161033534	0.52950184345174	0.3047823687234144	0.7680520860673176	0.5992184107415613	0.41610923828080987	0.39217651361562006	0.35011929618500004	0.5308319229144827	0.3150321088500154	0.38582891238891376	0.26124768414856236	0.3934811873041857	0.48069300994984854	0.6127436370314144	0.4837232277850071	0.470040577702833	0.5706563331268928	0.33761849315259945	0.565106752660138	0.7912599526940263	0.5498579732532514	0.3914715680304187	0.6761921496355344	0.4563151685868594	0.5808359609217504	0.4308514543841138	0.5720657395905753	0.5562340207489994	0.6911032107378489	0.6276101488496101	0.7064951424453116	0.5135880456080606	0.7748939570536588	0.9067169302100743	0.8476053899862873	0.8236732992044729	0.4744710652833147	0.807388494324987	0.3834373424889304	0.31869865642134043	0.6991921287598295	0.3077335893706575	0.6830725683948694	0.553495972200709	0.4376874913762283	0.4539655033394803	0.20485518333053915	0.4457116317549762	0.6411422390088559	0.6259826986391882	0.5940021554563447	0.5421068652636283	0.5643461998228071	0.4114119214671163	0.31611233437079295	0.4372537895672972	0.5444976879706568	0.4798714152119143	0.524008024194013	0.40049211725950573	0.4169692793704953	0.3330116925030526	0.30622529854669306	0.3842269584485735	0.4797867180851934	0.30084441484529884	0.4083874836763242	0.33531078906815176	0.23515275154184687	0.37062490444657326	0.35329623140369604	0.37929478284546103	0.7063854380623811	0.3504498010377159	0.4332893119080483	0.3256794586315205	0.43984328278330287	0.39123325845878193	0.5555830405154428	0.409866349652159	0.5200920614262562	0.6885844693349923	0.7347264639792717	0.6170605372142389	0.6086604760368465	0.8022958794505141	0.7507039596275712	0.753344572089845	0.6003629326855837	0.39444459526010706	0.4338278953630664	0.5304106893219157	0.37962782970679093	0.6601364249394565	0.6669673168176548	0.4444470664344424	0.4403228275233696	0.48429256081013744	0.32751784403538037	0.3914597718184569	0.5240405042941636	0.4806302115538654	0.0	0.32626174236432387	0.36802620517912604	0.25703015673185475	0.5891777826431757	0.4344718746580529	0.3771883112299152	0.37856947224408194	0.4211458519717817	0.3250559810170394	0.7194388601415287
